artista,tipo,título_canción,nombre_album,año,genre
Baby Smoove,track,Tim & Ginobili,Im Still Serious 2,2022,rap
mgk,track,more than life (feat. glaive),more than life (feat. glaive),2022,rap
Mike Sherm,track,Add Me up Pt.2,Add Me up Pt.2,2022,rap
Rollin Thrax,track,yeaaaa,yeaaaa,2022,rap
DPR IAN,track,Calico,Moodswings In To Order,2022,rap
YoungBoy Never Broke Again,track,Nurse,Lost Files,2022,rap
Lil Baby,track,Frozen,Frozen,2022,rap
Lil Baby,track,Detox,Detox,2022,rap
Future,track,712PM,I NEVER LIKED YOU,2022,rap
Kodak Black,track,I Wish,Back For Everything,2022,rap
Quavo,track,Nothing Changed,Only Built For Infinity Links,2022,rap
Kendrick Lamar,track,The Heart Part 5,The Heart Part 5,2022,rap
The Game,track,Eazy,Eazy,2022,rap
Moneybagg Yo,track,Blow,Blow,2022,rap
mgk,track,9 lives,mainstream sellout (life in pink deluxe),2022,rap
Papa Roach,track,Swerve (feat. FEVER 333 & Sueco),Ego Trip,2022,rap
Lil Durk,track,No Interviews,7220,2022,rap
Vince Staples,track,WHEN SPARKS FLY,RAMONA PARK BROKE MY HEART,2022,rap
DB.Boutabag,track,Don't Choke,I Am Not Rappin,2022,rap
Megan Thee Stallion,track,Scary (feat. Rico Nasty),Traumazine,2022,rap
Yung Gravy,track,C'est La Vie (with bbno$ & Rich Brian),C'est La Vie,2022,rap
Lil Tecca,track,Faster,Faster,2022,rap
Savage Ga$p,track,sorry im a haunted house,sorry im a haunted house,2022,rap
Tom MacDonald,track,In God We Trust,The Brave,2022,rap
Mike Sherm,track,Street Knocker,Street Knocker,2022,rap
Lil Baby,track,Shiest Talk (feat. Pooh Shiesty),It's Only Me,2022,rap
Drake,track,Calling My Name,"Honestly, Nevermind",2022,rap
BoyWithUke,track,Heart of Ice,Serotonin Dreams,2022,rap
iamjakehill,track,Hiding in the Dark,Hiding in the Dark,2022,rap
Jdot Breezy,track,Bitch K,Rage,2022,rap
YoungBoy Never Broke Again,track,Umm Hmm,The Last Slimeto,2022,rap
Ken Carson,track,Freestyle 1,X,2022,rap
bbno$,track,top gun,bag or die,2022,rap
RM,track,"Closer (with Paul Blanco, Mahalia)",Indigo,2022,rap
Jack Harlow,track,I Got A Shot,Come Home The Kids Miss You,2022,rap
Drake,track,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",2022,rap
j-hope,track,MORE,MORE,2022,rap
Young Dolph,track,Get Away,Paper Route Frank,2022,rap
Future,track,HOLY GHOST,I NEVER LIKED YOU,2022,rap
Gunna,track,mop (feat. Young Thug),DS4EVER,2022,rap
XXXTENTACION,track,NEVER,LOOK AT ME: THE ALBUM,2022,rap
Vince Staples,track,MAGIC,RAMONA PARK BROKE MY HEART,2022,rap
DPR IAN,track,Merry Go,Moodswings In To Order,2022,rap
iamjakehill,track,Satin Black,Follow Me Into Hell,2022,rap
Lil Durk,track,Computer Murderers,7220 (Reloaded),2022,rap
Hotboii,track,WTF,Blinded By Death,2022,rap
Ken Carson,track,Nobody,X,2022,rap
Lil Darkie,track,MONEY POWER FAME,MONEY POWER FAME,2022,rap
Homixide Gang,track,V-Friends,Homixide Lifestyle,2022,rap
KANKAN,track,##RR##EFG,WAY2GEEKED,2022,rap
Future,track,I'M ON ONE (feat. Drake),I NEVER LIKED YOU,2022,rap
Khantrast,track,Cyberfreak,Cyberfreak,2022,rap
YoungBoy Never Broke Again,track,Fresh Prince Of Utah,Realer 2,2022,rap
RM,track,Lonely,Indigo,2022,rap
Jack Harlow,track,Like A Blade Of Grass,Come Home The Kids Miss You,2022,rap
Kid Cudi,track,New Mode,Entergalactic,2022,rap
Cochise,track,TURN IT UP,THE INSPECTION,2022,rap
Young Dolph,track,Uh Uh,Paper Route Frank,2022,rap
Rod Wave,track,Alone,Alone,2022,rap
BoyWithUke,track,Contigo (with Powfu),Serotonin Dreams,2022,rap
Xavier Wulf,track,Charles Ruffingham,Blood Shore Season 3,2022,rap
Lil Uzi Vert,track,Just Wanna Rock,Just Wanna Rock,2022,rap
BoyWithUke,track,Scared of the Dark,Serotonin Dreams,2022,rap
Young Dolph,track,Infatuated With Drugs,Paper Route Frank,2022,rap
Tory Lanez,track,Bad Bitches Wrk @ Taboo,Sorry 4 What,2022,rap
Black Eyed Peas,track,DON'T YOU WORRY,DON'T YOU WORRY,2022,rap
El Alfa,track,Ma Nigga,SAGITARIO,2022,rap
Key Glock,track,I Be,Yellow Tape 2 (Deluxe),2022,rap
YoungBoy Never Broke Again,track,I Hate YoungBoy,The Last Slimeto Sampler,2022,rap
Ryan Caraveo,track,Carolina Reaper,Carolina Reaper,2022,rap
Yeat,track,Nvr again,2 Alivë,2022,rap
Ken Carson,track,Go,X,2022,rap
Alex Zurdo,track,Cuando Yo Te Conocí,DTOX,2022,rap
Ken Carson,track,Fuk 12,X,2022,rap
Ab-Soul,track,DO BETTER,HERBERT,2022,rap
Lul Tys,track,Remember Me,4 Eva,2022,rap
mgk,track,"die in california (feat. Gunna, Young Thug & Landon Barker)",mainstream sellout,2022,rap
Quavo,track,Messy,Only Built For Infinity Links,2022,rap
Nicki Minaj,track,Bussin,Bussin,2022,rap
Cochise,track,GRIND,THE INSPECTION,2022,rap
mgk,track,drug dealer (feat. Lil Wayne),mainstream sellout,2022,rap
A$AP Rocky,track,D.M.B.,D.M.B.,2022,rap
El Makabelico,track,El Ondeado,Maldito y Bendito Vol. 2,2022,rap
Yeat,track,Kant rëlax,2 Alivë (Geëk Pack),2022,rap
mgk,track,last november,mainstream sellout (life in pink deluxe),2022,rap
Tee Grizzley,track,Robbery Part 3,Half Tee Half Beast,2022,rap
Hardrock,track,feel alive,SLATTYDON,2022,rap
Blxst,track,Still Omw,Before You Go,2022,rap
Lil Tecca,track,Blessing,Blessing,2022,rap
Internet Money,track,Flossin',Flossin',2022,rap
Lil Wayne,track,Tunechi Rollin',Sorry 4 The Wait,2022,rap
Ryan Oakes,track,2L8,BURNOUT,2022,rap
DUSTY,track,SQUASH,UNDERGROWTH,2022,rap
Future,track,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,2022,rap
Montell Fish,track,Last Dance,JAMIE,2022,rap
SoFaygo,track,Hell Yeah,Hell Yeah,2022,rap
Drake,track,Overdrive,"Honestly, Nevermind",2022,rap
j-hope,track,= (Equal Sign),Jack In The Box,2022,rap
Sueco,track,Next Ex,It Was Fun While It Lasted (Deluxe),2022,rap
Metro Boomin,track,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,2022,rap
Chance the Rapper,track,The Highs & The Lows,The Highs & The Lows,2022,rap
Drakeo the Ruler,track,DRAKEO Not Drake-O,Keep The Truth Alive,2022,rap
Nicki Minaj,track,Do We Have A Problem?,Do We Have A Problem?,2022,rap
BFG Straap,track,Keep It Street,BIGGEST FLAG,2022,rap
Rod Wave,track,Better,Beautiful Mind,2022,rap
Lil Baby,track,FR,It's Only Me,2022,rap
YoungBoy Never Broke Again,track,Fuck Da Industry,The Last Slimeto,2022,rap
King Von,track,Get It Done,What It Means To Be King,2022,rap
Rod Wave,track,Time Kills (Love Birds),Beautiful Mind,2022,rap
Westside Gunn,track,Shootouts In Soho (feat. A$AP Rocky & Stove God Cooks),10,2022,rap
Tee Grizzley,track,Robbery Part 4,Robbery Part 4,2022,rap
Montell Fish,track,Blame,Her Love Still Haunts Me Like a Ghost,2022,rap
Topher,track,Olympus Has Fallen,222,2022,rap
Nas,track,"One Mic, One Gun","One Mic, One Gun",2022,rap
Baby Keem,track,trademark usa,The Melodic Blue (Deluxe),2022,rap
bbno$,track,piccolo,bag or die,2022,rap
SZA,track,Love Galore (feat. Travis Scott),Ctrl (Deluxe),2022,rap
Lil Darkie,track,10 FOOT TALL,10 FOOT TALL,2022,rap
Fivio Foreign,track,Paris to Tokyo,Paris to Tokyo,2022,rap
JID,track,Can’t Make U Change (feat. Ari Lennox),The Forever Story (Extended Version),2022,rap
Rod Wave,track,MJ Story,Jupiter's Diary: 7 Day Theory,2022,rap
2 Chainz,track,Million Dollars Worth of Game (feat. 42 Dugg),Million Dollars Worth of Game (feat. 42 Dugg),2022,rap
Rob49,track,Vulture Island V2 (with Lil Baby),Welcome To Vulture Island,2022,rap
$uicideboy$,track,Escape From BABYLON,Escape From BABYLON,2022,rap
Lil Baby,track,Perfect Timing,It's Only Me,2022,rap
Gunna,track,alotta cake,DS4EVER,2022,rap
King Combs,track,Can't Stop Won't Stop (feat. Kodak Black),Can't Stop Won't Stop (feat. Kodak Black),2022,rap
Diddy,track,Gotta Move On (feat. Bryson Tiller),Gotta Move On (feat. Bryson Tiller),2022,rap
Yeat,track,Rollin,2 Alivë,2022,rap
Denzel Curry,track,"Ain't No Way [Feat. 6LACK, Rico Nasty, J.I.D, Jasiah, Kitty Ca$h]",Melt My Eyez See Your Future,2022,rap
SZA,track,Drew Barrymore,Ctrl (Deluxe),2022,rap
Sueco,track,Sober/Hungover (feat. Arizona Zervas),It Was Fun While It Lasted,2022,rap
Yeat,track,Outsidë (feat. Young Thug),2 Alivë,2022,rap
Fivio Foreign,track,What’s My Name (with Queen Naija & Coi Leray),B.I.B.L.E.,2022,rap
SZA,track,Supermodel,Ctrl (Deluxe),2022,rap
Ken Carson,track,Turn Up,X,2022,rap
Megan Thee Stallion,track,Not Nice,Traumazine,2022,rap
Future,track,WORST DAY,I NEVER LIKED YOU,2022,rap
KXLLSWXTCH,track,WASTE - Slowed Version,WASTE,2022,rap
Xavier Wulf,track,Cars & Coffee,Cars & Coffee,2022,rap
YoungBoy Never Broke Again,track,Loner Life,The Last Slimeto Sampler,2022,rap
BabyTron,track,8th Wonder of the World,Bin Reaper 3: Old Testament,2022,rap
Monaleo,track,Body Bag,Body Bag,2022,rap
Yeat,track,Can’t stop it,Lyfë,2022,rap
Rod Wave,track,Got It Right,Jupiter's Diary: 7 Day Theory,2022,rap
Yung Gravy,track,Mrs. Worldwide,Marvelous,2022,rap
Rod Wave,track,Me vs. The World,Beautiful Mind,2022,rap
Key Glock,track,Diapers,Diapers,2022,rap
Kid Cudi,track,Willing To Trust (with Ty Dolla $ign),Entergalactic,2022,rap
Yhapojj,track,Tummy Ache,Tummy Ache,2022,rap
A Boogie Wit da Hoodie,track,February,Me vs. Myself,2022,rap
Denzel Curry,track,Troubles [Feat. T-Pain],Melt My Eyez See Your Future,2022,rap
Young Dolph,track,Get Away,Get Away,2022,rap
XANAKIN SKYWOK,track,March!,March!,2022,rap
Chris Brown,track,Psychic,Breezy,2022,rap
YungManny,track,MURDAMAN! (feat. Chief Keef),OKANLAWON,2022,rap
EARTHGANG,track,WATERBOYZ (with JID & J. Cole),GHETTO GODS,2022,rap
P-Lo,track,Again,STUNNA,2022,rap
Quavo,track,Chocolate (feat. Young Thug and Gunna),Only Built For Infinity Links,2022,rap
Lil Pete,track,Can't Stop Me,Deeper Than Rap,2022,rap
JID,track,2007,The Forever Story (Extended Version),2022,rap
JID,track,Lauder Too (feat. Ravyn Lenae & Eryn Allen Kane),The Forever Story (Extended Version),2022,rap
Rod Wave,track,Stone Rolling,Beautiful Mind,2022,rap
Sueco,track,Loser,Loser,2022,rap
Mac Miller,track,"I Love Life, Thank You","I Love Life, Thank You",2022,rap
Vince Staples,track,MAGIC,MAGIC,2022,rap
Rod Wave,track,I Know It,Beautiful Mind,2022,rap
Gunna,track,you & me,DS4EVER,2022,rap
Post Malone,track,Insane,Twelve Carat Toothache,2022,rap
Hanumankind,track,Lola's Chant,Lola's Chant,2022,rap
USHER,track,You Make Me Wanna...,My Way (25th Anniversary Edition),2022,rap
That Mexican OT,track,The Devils Tango,The Devils Tango,2022,rap
Ralfy the Plug,track,Slime Me Up,Pastor Ralfy 2 (Deluxe),2022,rap
Rod Wave,track,Never Find Us,Beautiful Mind,2022,rap
Nigo,track,Arya (with Nigo),I Know NIGO!,2022,rap
Shwayze,track,Tides (with Pepper & Slightly Stoopid),Shway SZN,2022,rap
Lil Baby,track,Cost To Be Alive (feat. Rylo Rodriguez),It's Only Me,2022,rap
A Boogie Wit da Hoodie,track,Water (Drowning Pt. 2) [feat. Kodak Black],Me vs. Myself,2022,rap
YoungBoy Never Broke Again,track,Know Like I Know,Colors,2022,rap
Conradfrmdaaves,track,Vintage & Adventurous - Remix,Vintage & Adventurous,2022,rap
Megan Thee Stallion,track,NDA,Traumazine,2022,rap
Ella Mai,track,Leave You Alone,Heart On My Sleeve,2022,rap
Denzel Curry,track,Walkin - Key Glock remix,Walkin (Key Glock remix),2022,rap
Homixide Gang,track,Drakon !,Homixide Lifestyle,2022,rap
iann dior,track,V12 (feat. Lil Uzi Vert),on to better things,2022,rap
YoungBoy Never Broke Again,track,Bring It On,Colors,2022,rap
Joey Valence & Brae,track,Ready Set,The Underground Sound,2022,rap
El Alfa,track,Bendecido,SABIDURIA,2022,rap
$NOT,track,Doja,Doja,2022,rap
Trippie Redd,track,Big 14 (feat. Moneybagg Yo),Big 14 (feat. Moneybagg Yo),2022,rap
Rod Wave,track,Fading,Beautiful Mind,2022,rap
Lil Durk,track,Smoking & Thinking,7220,2022,rap
YungManny,track,MURDAMAN!,MURDAMAN!,2022,rap
BoyWithUke,track,Far Away,Serotonin Dreams,2022,rap
Slipknot,track,The Chapeltown Rag,"The End, So Far",2022,rap
BabyTron,track,Beyond Turnt,Megatron,2022,rap
Chris Brown,track,Call Me Every Day (feat. Wizkid),Call Me Every Day (feat. Wizkid),2022,rap
Yeat,track,3G (feat. Lil Uzi Vert),2 Alivë (Geëk Pack),2022,rap
YoungBoy Never Broke Again,track,HTAFL,Lost Files,2022,rap
Upchurch,track,People's Champ,People's Champ,2022,rap
SAINt JHN,track,The Best Part of Life - Imanbek Remix,The Best Part of Life (Imanbek Remix),2022,rap
Upchurch,track,Necks Too Red,People's Champ,2022,rap
Trip Lee,track,Supernatural,The End.,2022,rap
SZA,track,Broken Clocks,Ctrl (Deluxe),2022,rap
Kid Cudi,track,Livin' My Truth,Entergalactic,2022,rap
Sleepy Hallow,track,2 Mins of Pain (feat. Alborosie),2 Mins of Pain (feat. Alborosie),2022,rap
Chimbala,track,Feliz,Feliz,2022,rap
Future,track,KEEP IT BURNIN (feat. Kanye West),I NEVER LIKED YOU,2022,rap
Rod Wave,track,Rockstar Heart,Beautiful Mind,2022,rap
Pusha T,track,Diet Coke,It's Almost Dry,2022,rap
Rod Wave,track,Keep Going,Beautiful Mind,2022,rap
Drake,track,Rich Flex,Her Loss,2022,rap
Cordae,track,C Carter,From a Birds Eye View,2022,rap
AzChike,track,This The Life For Me,Chike Different,2022,rap
Internet Money,track,No Handoutz (feat. Yeat),No Handoutz (feat. Yeat),2022,rap
2 Chainz,track,Million Dollars Worth of Game (feat. 42 Dugg),Dope Don't Sell Itself,2022,rap
Tyga,track,Fantastic,Fantastic,2022,rap
Mac Miller,track,People Under The Stairs,"I Love Life, Thank You",2022,rap
That Mexican OT,track,Pretty Rick,Nonsense and Mexican Shit,2022,rap
Cordae,track,So With That,Unacceptable,2022,rap
Hotboii,track,Writing My Wrongs,Blinded By Death (Deluxe),2022,rap
YoungBoy Never Broke Again,track,I Got The Bag,The Last Slimeto Sampler,2022,rap
DPR IAN,track,1 Shot,Moodswings In To Order,2022,rap
Offset,track,CODE (feat. Moneybagg Yo),CODE (feat. Moneybagg Yo),2022,rap
Nardo Wick,track,Burning Up (feat. The Kid LAROI),Who is Nardo Wick?? (Deluxe),2022,rap
SZA,track,The Weekend,Ctrl (Deluxe),2022,rap
YoungBoy Never Broke Again,track,Purge Me,Realer 2,2022,rap
Rod Wave,track,Break My Heart,Break My Heart,2022,rap
DIRTYXAN,track,MAMBO,MAMBO,2022,rap
Quavo,track,Us vs. Them (feat. Gucci Mane),Us vs. Them (feat. Gucci Mane),2022,rap
Insane Clown Posse,track,I'm Ugly,Pug Ugly,2022,rap
Softwilly,track,HIT ME,HIT ME,2022,rap
Ken Carson,track,Gems,X,2022,rap
Gunna,track,livin wild,DS4EVER,2022,rap
Yeat,track,Still countin,2 Alivë,2022,rap
YoungBoy Never Broke Again,track,Emo Rockstar,Colors,2022,rap
Post Malone,track,Love/Hate Letter To Alcohol (with Fleet Foxes),Twelve Carat Toothache,2022,rap
SZA,track,Prom,Ctrl (Deluxe),2022,rap
Future,track,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,2022,rap
Becky G,track,BAILÉ CON MI EX,BAILÉ CON MI EX,2022,rap
A$AP Rocky,track,Shittin' Me,Shittin' Me,2022,rap
Rich Amiri,track,trouble,trouble,2022,rap
Flo Rida,track,What A Night,What A Night,2022,rap
Denzel Curry,track,Mental [Feat. Saul Williams & Bridget Perez],Melt My Eyez See Your Future,2022,rap
Dr. Dre,track,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",2022,rap
Drake,track,Tie That Binds,"Honestly, Nevermind",2022,rap
Cordae,track,Today (feat. Gunna),From a Birds Eye View,2022,rap
Pusha T,track,Rock N Roll (feat. Kanye West & Kid Cudi),It's Almost Dry,2022,rap
JID,track,Money,The Forever Story (Extended Version),2022,rap
mgk,track,sid & nancy,mainstream sellout,2022,rap
again&again,track,daydreams,daydreams,2022,rap
Ken Carson,track,Intro,X,2022,rap
Moneybagg Yo,track,Rocky Road (with Kodak Black),Rocky Road (with Kodak Black),2022,rap
Soge Culebra,track,7 Lágrimas - Remix,7 Lágrimas (Remix),2022,rap
RM,track,Change pt.2,Indigo,2022,rap
ShittyBoyz,track,Big 3,Trifecta,2022,rap
YoungBoy Never Broke Again,track,Emo Love,Colors,2022,rap
NATTI NATASHA,track,Mayor Que Usted,Mayor Que Usted,2022,rap
Freddie Dredd,track,Wrath,Wrath,2022,rap
Tee Grizzley,track,Robbery Part 5,Chapters Of The Trenches,2022,rap
Lil Durk,track,Risky,7220 (Deluxe),2022,rap
BIA,track,LONDON (feat. J. Cole),LONDON (feat. J. Cole),2022,rap
Conradfrmdaaves,track,Driver n da Shooter,Driver n da Shooter,2022,rap
Kehlani,track,up at night (feat. justin bieber),up at night (feat. justin bieber),2022,rap
Korn,track,Start The Healing,Requiem,2022,rap
KA$$IU$,track,Amend,Amend,2022,rap
FJ Outlaw,track,Blame It on My Ego,Hopeless Emotions,2022,rap
Russ,track,HANDSOMER (Extended Remix) (Feat. Ktlyn),HANDSOMER (Extended Remix) (Feat. Ktlyn),2022,rap
Tom MacDonald,track,Names,Names,2022,rap
SZA,track,Normal Girl,Ctrl (Deluxe),2022,rap
Jack Harlow,track,I'd Do Anything To Make You Smile,Come Home The Kids Miss You,2022,rap
Lil Baby,track,Double Down,It's Only Me,2022,rap
A Boogie Wit da Hoodie,track,Money Conversations,Me vs. Myself,2022,rap
YoungBoy Never Broke Again,track,I’m The One,Realer 2,2022,rap
La Santa Grifa,track,Cumbia Morena,Fuera de Órbita,2022,rap
bbno$,track,b to the b,bag or die,2022,rap
Kehlani,track,wish i never,blue water road,2022,rap
That Mexican OT,track,Child's Play,Child's Play,2022,rap
YoungBoy Never Broke Again,track,Lost Soul Survivor,The Last Slimeto,2022,rap
Larry June,track,"Another Day, Pt. 2",Spaceships on the Blade,2022,rap
XXKATUSJINSUX,track,Teen Titans - Sped Up,Teen Titans,2022,rap
Eminem,track,Is This Love ('09) (feat. 50 Cent),Curtain Call 2,2022,rap
Cold Hart,track,Dying,The OC Season 3,2022,rap
Lil Tjay,track,Goin Up,Goin Up,2022,rap
Key Glock,track,Proud,Yellow Tape 2 (Deluxe),2022,rap
Baby Keem,track,range brothers (with Kendrick Lamar),The Melodic Blue (Deluxe),2022,rap
That Mexican OT,track,Manee,Nonsense and Mexican Shit,2022,rap
Jades,track,crashed,crashed,2022,rap
Lil Durk,track,Risky,7220 (Deluxe),2022,rap
Post Malone,track,When I’m Alone,Twelve Carat Toothache,2022,rap
Kevin Powers,track,Company,Company,2022,rap
YG,track,Scared Money (feat. J. Cole & Moneybagg Yo),I GOT ISSUES,2022,rap
La Santa Grifa,track,Mirada Triste,Fuera de Órbita,2022,rap
Yeat,track,Taliban,2 Alivë,2022,rap
Marlon Craft,track,Cocky Humble,While We're Here,2022,rap
Rich Amiri,track,true colors,true colors,2022,rap
$uicideboy$,track,THE_EVIL_THAT_MEN_DO,THE_EVIL_THAT_MEN_DO,2022,rap
JID,track,Better Days (feat. Johnta Austin),The Forever Story (Extended Version),2022,rap
Shady Moon,track,Paranoia,Paranoia,2022,rap
Kado,track,Take It All,Take It All,2022,rap
Megan Thee Stallion,track,Pressurelicious (feat. Future),Pressurelicious (feat. Future),2022,rap
Chance the Rapper,track,Wraith,Wraith,2022,rap
Kodak Black,track,Spin,Walk/Spin,2022,rap
Nicki Minaj,track,Super Freaky Girl - Roman Remix,Super Freaky Girl (Roman Remix),2022,rap
Larry June,track,Still Boomin (feat. 2 Chainz),Spaceships on the Blade,2022,rap
Grioten,track,COPY!,COPY!,2022,rap
Nigo,track,Remember (with Nigo),I Know NIGO!,2022,rap
Lil Baby,track,Everything,It's Only Me,2022,rap
King Von,track,Facetime (feat. G Herbo),What It Means To Be King,2022,rap
SZA,track,Garden (Say It Like Dat),Ctrl (Deluxe),2022,rap
Chris Brown,track,Dream,Breezy,2022,rap
DaBaby,track,Hit,BETTER THAN YOU,2022,rap
Future,track,I'M DAT N****,I NEVER LIKED YOU,2022,rap
Future,track,MASSAGING ME,I NEVER LIKED YOU,2022,rap
Rod Wave,track,The Answer Is No,Jupiter's Diary: 7 Day Theory,2022,rap
Dreamville,track,Lifestyle (with Bas feat. A$AP Ferg),D-Day: A Gangsta Grillz Mixtape,2022,rap
Lul Tys,track,Say Yes,Say Yes,2022,rap
Ramirez,track,The Dungeon,The Tragedy of a Clown,2022,rap
Jackboy,track,Don't Force My Hand,Majorly Independent,2022,rap
Rod Wave,track,Just Sing,Jupiter's Diary: 7 Day Theory,2022,rap
Ken Carson,track,Freestyle 2,XTENDED,2022,rap
Lil Baby,track,Russian Roulette,It's Only Me,2022,rap
1nonly,track,Stalking (feat. Shady Moon),Stalking (feat. Shady Moon),2022,rap
Coi Leray,track,Blick Blick (with Nicki Minaj),Blick Blick,2022,rap
BabyTron,track,Peachtree,Megatron,2022,rap
Snow Strippers,track,Know My Name,The Snow Strippers,2022,rap
YoungBoy Never Broke Again,track,You Knew,Realer 2,2022,rap
YoungBoy Never Broke Again,track,Holy,The Last Slimeto Sampler,2022,rap
Blxst,track,Keep Calling,Keep Calling,2022,rap
KINGMOSTWANTED,track,Feel Love,SO 8PE OUT,2022,rap
Yeat,track,Luh gëek,2 Alivë,2022,rap
Jay Park,track,GANADARA (Feat. IU),GANADARA,2022,rap
DPR IAN,track,Mr. Insanity,Moodswings In To Order,2022,rap
Kodak Black,track,300 Blackout,Kutthroat Bill: Vol. 1,2022,rap
Blxst,track,About You,Before You Go,2022,rap
Jades,track,nothing left to say,nothing left to say,2022,rap
Mike Sherm,track,Sideshow,Sideshow,2022,rap
Young Dolph,track,Hall of Fame,Hall of Fame,2022,rap
Coco & Clair Clair,track,Cherub,Sexy,2022,rap
Kuma the Third,track,JUMPSHOT,JUMPSHOT,2022,rap
Destroy Lonely,track,20YRS OLD,20YRS OLD,2022,rap
Brent Faiyaz,track,PRICE OF FAME,PRICE OF FAME,2022,rap
Jim Jones,track,We Set The Trends (feat. Migos & ‎Juelz Santana) - Remix,We Set The Trends (Remix) [feat. ‎Migos & Juelz Santana],2022,rap
